fecha,Calidad_del_agua_meteorología_Direccion_Viento,Calidad_del_agua_meteorología_Evaporacion,Calidad_del_agua_meteorología_Humedad,Calidad_del_agua_meteorología_Pluviometria,Calidad_del_agua_meteorología_Presion,Calidad_del_agua_meteorología_Punto_de_Rocio,Calidad_del_agua_meteorología_Radiacion_Solar,Calidad_del_agua_meteorología_Sensacion_Termica,Calidad_del_agua_meteorología_Temperatura,Calidad_del_agua_meteorología_Velocidad_Viento,Calidad_del_agua_sonda_paramétrica_Clorofila,Calidad_del_agua_sonda_paramétrica_Conductividad,Calidad_del_agua_sonda_paramétrica_Cota,Calidad_del_agua_sonda_paramétrica_Cota_embalse,Calidad_del_agua_sonda_paramétrica_Ficocianina,Calidad_del_agua_sonda_paramétrica_O2,Calidad_del_agua_sonda_paramétrica_OxigenoDisuelto,Calidad_del_agua_sonda_paramétrica_Perfil,Calidad_del_agua_sonda_paramétrica_Profundidad,Calidad_del_agua_sonda_paramétrica_Redox,Calidad_del_agua_sonda_paramétrica_Temperatura,Calidad_del_agua_sonda_paramétrica_Turbidez,Calidad_del_agua_sonda_paramétrica_fDOM,Constantes_de_Explotación_Constante_1,Constantes_de_Explotación_Constante_2,Constantes_de_Explotación_Constante_3,Constantes_de_Explotación_Constante_4,Constantes_de_Explotación_Constante_5,Constantes_de_Explotación_Constante_6,Constantes_de_Explotación_Constante_7,Datos_Manuales_DM_AF_MD_PA_MANUAL,Datos_Manuales_DM_AF_MD_PB_MANUAL,Datos_Manuales_DM_AF_MD_PM_MANUAL,Datos_Manuales_DM_AF_MI_PB_MANUAL,Datos_Manuales_DM_AF_MI_PMPA_MANUAL,Datos_Manuales_DM_NE_MANUAL,Datos_Manuales_DM_PZ_B6_MANUAL,Datos_Manuales_DM_PZ_B7_MANUAL,Datos_Manuales_DM_PZ_B8_MANUAL,Datos_Manuales_DM_PZ_B9_MANUAL,Datos_Manuales_DM_TLP5_R_MANUAL,Datos_Manuales_DM_TLP5_T_MANUAL,Datos_Manuales_DM_TLP9_R_MANUAL,Datos_Manuales_DM_TLP9_T_MANUAL,General_Ascenso_Nivel_Encoro,General_Caudal_Aliviadero,General_Caudal_Desague,General_Caudal_Entrada,General_Caudal_Evaporacion,General_Caudal_Salida,General_Caudal_Toma,General_Volumen,General_Volumen_x100,Meteorología_Direccion_Viento,Meteorología_Evaporacion,Meteorología_Humedad,Meteorología_Pluviometria,Meteorología_Presion,Meteorología_Punto_de_Rocio,Meteorología_Radiacion_Solar,Meteorología_Sensacion_Termica,Meteorología_Temperatura,Meteorología_Velocidad_Viento,fecha,caudal,desague,apertura
501,239.60089948442248,0.0,91.2214878929986,0.0,1019.0831921895345,0.0,1453.75,0.0,20.452996598349678,0.6303303880914528,16.58375020821889,86.94874878724416,31.358189185460407,34.4127721786499,-0.7450000022848448,124.68500010172527,14.339166700839996,0.0,3.0545832812786102,511.88705982881436,-2918.658721526464,1.4100000113248825,8.81000006198883,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.003073561344030572,2.963009014725685,0.0,5.794294425803754,0.2806833190843463,2.963009014725685,0.0,19.609830088085598,95.1360543568929,138.95109316416912,0.00032340155707465275,83.1689412328932,0.0,1012.0171390109592,0.0,-1722.9599609375,0.0,19.07623567846086,0.035540772343261376,2016-07-10T00:00:00.000+02:00,2.9630216078625784,4.360149737861422,7.587200029028787
502,228.22895654042563,0.0,84.79094598028395,0.09305555694219139,1019.8957706027561,0.0,1453.75,0.0,19.589060213830734,0.505328845269307,11.809166769186655,127.483749071757,31.36253531773885,34.410035610198975,-0.8637499983112017,104.51166693369548,9.533333341280619,0.0,3.04749995470047,511.88705982881436,19.773333231608074,1.1916666701436043,9.1237500111262,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.019985845565517794,2.961517141924964,0.0,6.107457878482011,0.7552180532366037,2.961517141924964,0.0,19.60194504261017,95.09780332777235,132.27941174970732,0.26799014976455104,78.49735585848491,0.13750000541201896,1012.8797081841362,0.0,-1722.9599609375,0.0,17.917939258946312,0.443520385487419,2016-07-11T00:00:00.000+02:00,2.9615254716740713,4.363702217737834,7.586818218231201
503,261.12408929400976,0.0,79.98539230558607,0.12500000186264515,1022.5015771653917,0.0,1453.75,0.0,19.00955279668172,1.121142932079844,18.926216228588206,132.72837953309755,31.0930560859474,34.38332614383182,-0.5743243356008787,85.64459481110444,8.00972971400699,0.35135135135135137,3.2902702221999296,511.88705982881436,18.339729695706755,1.6091891696324219,11.460810803078317,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.020064304932020605,2.9448939479059644,0.0,5.841619869073232,0.578013007260678,2.9448939479059644,0.0,19.52126102977329,94.7063643137614,121.29975001679526,0.4273432178629769,74.06083628866408,0.15416666963655087,1015.5709919399685,0.0,-1722.9599609375,0.0,17.52926105260849,0.586759022424101,2016-07-12T00:00:00.000+02:00,2.9448936929305396,4.398599512047237,7.586818218231201
504,179.37491536140442,0.0,72.42507089508905,0.02500000037252903,1026.1389270358616,0.0,1453.75,0.0,19.471309966511196,0.467652373325513,12.299583395322164,103.73020871480306,31.105095346768696,34.36572011311849,-0.8493750005339583,90.32000019152959,7.856041669845581,0.5,3.260624974966049,511.88705982881436,21.835624893506367,1.219375000645717,10.424791614214579,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.030075226721237414,2.9292932053407035,0.0,7.703711022726363,0.7295027751372092,2.9292932053407035,0.0,19.444901174969143,94.3359169960022,152.06081501353117,0.0,69.81092630492316,0.016666666915019352,1019.2081167432997,0.0,-1722.9599609375,0.0,16.984002351760864,0.5665408873206211,2016-07-13T00:00:00.000+02:00,2.9292704363663993,4.433317055304845,7.586822536256578
505,177.94195148494694,0.0,67.9227168743427,0.0,1025.2379995492788,0.0,1453.75,0.0,20.221019964951736,0.40155308144663665,10.132708306113878,107.33645820617676,31.096057852109272,34.353975216547646,-0.8914583350221316,89.48416656255722,7.822291684647401,0.5,3.257916636765003,511.88705982881436,21.618750135103863,1.1243750074257453,10.065624982118607,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.002366983989240523,2.9302315107533627,0.0,9.760306215202304,0.6313637964112658,2.9302315107533627,0.0,19.4045637829203,94.14021860042088,137.66015223906913,0.2061313917519341,65.13010750354177,0.0,1018.359424000055,0.0,-1722.9599609375,0.0,17.72016122307576,0.29809255759612147,2016-07-14T00:00:00.000+02:00,2.9303592409886106,4.466248623082335,7.611267331620337
506,189.23280641767712,0.0,61.0894099076589,0.0,1021.8106964959038,0.0,1453.75,0.0,22.375176707903545,0.3282912814435501,11.383809611910866,333.4807096890041,31.09794571286156,34.32175518217541,-0.8530952376978738,96.38238068989345,9.48880959976287,0.42857142857142855,3.2238094976970126,511.88705982881436,-722.3642909186227,1.1685714423656464,9.817380939211164,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.018841958895791322,2.901658116115464,0.0,9.247775145702892,0.5681326672848728,2.901658116115464,0.0,19.292639282014633,93.5972188313802,151.77493879199028,0.052610610922177635,58.60711835490333,0.0,1014.8633893330892,0.0,-1722.9599609375,0.0,20.06524631712172,0.11311492145371933,2016-07-15T00:00:00.000+02:00,2.9018648399247065,4.510250939263238,7.598412026961644
507,215.0178281466166,0.0,66.48803239398532,0.0,1017.7906939188639,0.0,1453.75,0.0,24.844212300247616,0.4499521783727687,12.558333377043406,116.03958396116893,31.232484738032024,34.28790092468262,-0.848750002682209,107.24124908447266,10.133750041325888,0.0,3.055416613817215,511.88705982881436,-265.8687515258789,1.244999994834264,8.669583360354105,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.057512212861588016,2.878057421909438,0.0,12.134980102380117,0.4485416465645863,2.878057421909438,0.0,19.18636453151703,93.08163261413574,123.73925976372428,0.0,62.93346627553304,0.0,1010.8931427001953,0.0,-1722.9599609375,0.0,22.469794710477192,0.06707228756951945,2016-07-16T00:00:00.000+02:00,2.8781136920054755,4.558044523000717,7.595502505699794
508,221.39960617489285,0.0,67.70059845182631,0.0,1015.5522744920519,0.0,1453.75,0.0,26.293584148089092,0.4467517421111956,17.4079167842865,115.63124942779541,31.23951784769694,34.24785121281942,-0.7541666689018408,99.774999777476,8.907500048478445,0.0,3.0083333253860474,511.88705982881436,20.93250012397766,1.3537499904632568,10.792916615804037,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.062335399872002505,2.8523934384187064,0.0,10.789010299576653,0.6646879701810475,2.8523934384187064,0.0,19.0526628891627,92.43298716015286,128.35434606671333,0.00011020236545138889,64.21970699893103,0.0,1008.5839000278049,0.0,-1722.9599609375,0.0,23.53040264050166,0.21751904385099705,2016-07-17T00:00:00.000+02:00,2.85220295853085,4.625565320253372,7.599886513418621
509,220.47255908118353,0.0,70.48932639757793,0.0,1013.9704657660591,0.0,1453.75,0.0,26.031157427363926,0.308850953383828,20.267500003178913,126.99291610717773,31.25916616121928,34.22291628519694,-0.6641666640837988,108.4508326848348,9.9187500278155,0.0,2.963750034570694,511.88705982881436,19.674583276112873,1.614999997119109,11.426666696866354,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.0196617844323757,2.8394768287738166,0.0,12.9979808366754,0.7368671949985178,2.8394768287738166,0.0,18.965762085384792,92.01139381196764,133.3575256342689,0.1391983326110575,66.44793934292264,0.0,1006.9493310716417,0.0,-1722.9599609375,0.0,23.319287757078808,0.09986171861722444,2016-07-18T00:00:00.000+02:00,2.8395773122708,4.67709035343594,7.613393111361398
510,222.51501854260763,0.0,72.91485836770799,0.0,1014.7653524610731,0.0,1453.75,0.0,24.341061459647285,0.608955045521725,18.210416674613953,102.14000022411346,31.26085106531779,34.202102502187095,-0.6929166672440866,128.9420830408732,12.446249961853027,0.0,2.941250056028366,511.88705982881436,-847.6316641966501,1.7658333331346512,12.265000025431315,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.01863810593567905,2.818277123901579,0.0,12.411184583273199,0.8335207550682955,2.818277123901579,0.0,18.89455207188924,91.66592608557806,137.40656059359512,0.5786822552585767,68.3846287727356,0.0,1007.6423814561632,0.0,-1722.9599609375,0.0,22.02198172940148,0.5323856320982385,2016-07-19T00:00:00.000+02:00,2.818503047029177,4.703072137302822,7.595561974578434
511,204.35284156269498,0.0,80.63573005464342,0.0,1018.5571577284071,0.0,1453.75,0.0,22.21261817879147,0.5748582305598878,15.939677438428324,109.9225805959394,30.944315141247166,34.17463819442257,-0.6138709665786836,95.81193533251363,8.338064512898844,0.22580645161290322,3.23032255711094,511.88705982881436,21.77677437566942,1.739032270927583,13.923870871143956,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.030878988566352444,2.7992722673548593,0.0,6.492650640093618,0.7584181877060069,2.7992722673548593,0.0,18.79526702562968,91.18424738778009,144.80675800806947,2.0116875103364387,74.17324185371399,0.0,1011.4832861158583,0.0,-1722.9599609375,0.0,20.482689963446724,0.2689770964659854,2016-07-20T00:00:00.000+02:00,2.799289653698603,4.754881458150016,7.596304535865784
512,223.71278071403503,0.0,83.59967915217082,0.0,1019.3274777730306,0.0,1453.75,0.0,21.985959092775982,0.4155730672426014,19.253749867280323,106.07708326975505,31.05349334081014,34.14182662963867,-0.5366666670888662,122.01499938964844,10.583333233992258,0.0,3.088333249092102,511.88705982881436,22.382500012715656,1.8254166791836421,13.649999996026358,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.012330232134748561,2.7735634909735785,0.0,7.1380450493759575,0.5051862089765362,2.7735634909735785,0.0,18.691956016752457,90.68303802278307,138.8752321542965,0.6477609177430471,76.90785111321344,0.0,1012.2526457044813,0.0,-1722.9599609375,0.0,20.25723985168669,0.252453773528234,2016-07-21T00:00:00.000+02:00,2.773580602473683,4.808051202032301,7.586877988444434
513,251.1989610724979,0.0,95.39187065760295,1.162500039467381,1021.2951092190212,0.0,1453.75,0.0,20.967902276251053,1.0258080510571341,43.59500018755595,104.75000031789143,31.044238726298016,34.12673838933309,0.6500000101514161,102.66916624704997,8.960833301146826,0.0,3.082499921321869,511.88705982881436,21.953333218892414,3.2558332830667496,14.589583416779837,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.024734437195648853,2.7624436451329126,0.0,5.621340200304985,0.481654098102202,2.7624436451329126,0.0,18.641055848863388,90.43609481387668,133.30171187056436,0.7308053823394908,84.69757175445557,1.1159722396793466,1014.2510443793403,0.0,-1722.9599609375,0.0,19.928951687282986,0.4441319666673533,2016-07-22T00:00:00.000+02:00,2.7624464515182705,4.837235550085704,7.586818218231201
514,241.94434022903442,0.0,82.80697433153789,0.30000001192092896,1024.4502546522353,0.0,1453.75,0.0,21.12001207802031,1.182700018178568,63.99166635672251,97.00333329041798,31.008917093276978,34.09600019454956,1.274583356610189,111.64041725794475,10.31333331267039,0.0,3.087083250284195,511.88705982881436,-570.9720694224039,4.375833322604497,11.667083342870077,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.056264156394819215,2.740441456437111,0.0,7.036155946966675,0.7105153505172994,2.740441456437111,0.0,18.54133877489302,89.95232756932576,106.1874783900049,1.0767482966184616,74.57234038247003,0.21666667527622646,1017.4786063300239,0.0,-1722.9599609375,0.0,19.921410779158276,0.4705108484874169,2016-07-23T00:00:00.000+02:00,2.7403756082057953,4.893252342939377,7.586818218231201
515,268.9616825315687,0.0,81.36905784077115,0.0,1021.9075847201877,0.0,1453.75,0.0,21.882172650761074,1.1711692791351298,33.06624968846639,108.97500038146973,31.037065029144287,34.07123215993246,0.12083333684131503,107.60166660944621,9.272083342075348,0.0,3.034166634082794,511.88705982881436,22.68833343187968,2.8970833271741867,10.211249987284342,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.012240854836919526,2.7215709024005466,0.0,8.24316954281595,0.6245322475830714,2.7215709024005466,0.0,18.454846368895637,89.53271245956421,108.06520113017824,1.0046683156655893,74.415688779619,0.0,1014.8822305467394,0.0,-1722.9599609375,0.0,20.17965171734492,0.49551435766301843,2016-07-24T00:00:00.000+02:00,2.721570539805624,4.939638468954298,7.586818218231201
516,229.55636088053384,0.0,79.23830336994595,0.0,1021.0592197842068,0.0,1453.75,0.0,22.761682748794556,0.34925974231201606,27.390832622845966,108.84833304087321,31.040119886398315,34.03720347086588,-0.04583333991467953,106.21374956766765,9.120416700839996,0.0,2.9970833361148834,511.88705982881436,22.81208340326945,2.831666668256124,9.691249966621399,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.04280862772914892,2.6972252461645336,0.0,7.314895275155625,0.7439951235428452,2.6972252461645336,0.0,18.344446274969314,88.99711624781291,117.86233180926905,0.6459156670090225,74.38038314713373,0.0,1014.0626131693522,0.0,-1722.9599609375,0.0,20.348622931374443,0.6412080637981288,2016-07-25T00:00:00.000+02:00,2.6972121132744684,5.000590695275201,7.587121605873108
517,156.65863190756903,0.0,80.42605299419827,0.0,1021.6053530375162,0.0,1453.75,0.0,22.76479681332906,0.8112968776103016,13.717499931653341,89.66583383083344,31.03221329053243,34.00304555892944,-0.652083329235514,109.78750101725261,10.553749978542328,0.0,2.9708333611488342,511.88705982881436,-1129.069995880127,2.142083317041397,8.676666657129923,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.03028806629623028,2.6720361196332507,0.0,10.158665167167783,0.6389998263265524,2.6720361196332507,0.0,18.229751030604046,88.4406681060791,135.169549393985,0.04702038072153098,74.65473238627116,0.0,1014.5786781311035,0.0,-1722.9599609375,0.0,20.918227745427025,0.7174953704945639,2016-07-26T00:00:00.000+02:00,2.672067102458742,5.068111677964528,7.587088051769468
518,243.49514812893338,0.0,75.20174272855122,0.0,1023.3193537394205,0.0,1453.75,0.0,23.2239427169164,1.0705119572618667,14.427500128746033,106.39458338419597,31.015982548395794,33.972233613332115,-0.6804166709383329,87.23749955495198,7.457916637261708,0.0,2.9562500417232513,511.88705982881436,23.11833341916402,2.3658333321412406,9.577083428700766,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.03143839753586993,2.649442652861277,0.0,6.364171483346985,0.6923833877630791,2.649442652861277,0.0,18.126845942603218,87.94143300586276,91.78605889032285,2.338835948560801,68.95646564165752,0.0,1016.2842140197754,0.0,-1722.9599609375,0.0,21.53158946832021,0.9245455645787943,2016-07-27T00:00:00.000+02:00,2.649442743923929,5.13046728571256,7.586818218231201
519,223.82869937684802,0.0,73.63060190942552,0.0,1020.6894323560927,0.0,1453.75,0.0,23.863329370816547,0.8037410784245367,34.06416640679041,106.31249968210857,31.040850162506104,33.938766161600746,-0.44458333154519397,96.4654172261556,8.241666654745737,0.0,2.8979166944821677,511.88705982881436,23.171250025431316,2.3687499860922494,8.748333354791006,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.024260543590773724,2.625114601519373,0.0,7.098037765671809,0.6089960479229275,2.625114601519373,0.0,18.01792377895779,87.41300492816501,89.4657428794437,1.9546015295717452,67.70689656999376,0.0,1013.6149393717448,0.0,-1722.9599609375,0.0,22.06877562734816,0.682126845465973,2016-07-28T00:00:00.000+02:00,2.6251341137621136,5.200569878021876,7.5868621071179705
520,241.71558541721768,0.0,83.49338428179423,0.0,1017.3595335218641,0.0,1453.75,0.0,21.888201865884994,0.8893962895555079,29.74375017484029,105.62624899546306,31.07702088356018,33.90827099482218,-0.6649999978641669,99.64416631062825,8.477500041325888,0.0,2.831249922513962,511.88705982881436,23.410833199818928,2.738333354393641,7.847083330154419,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.06115547906503909,2.606738143497043,0.0,8.712519873140586,0.7292747832187969,2.606738143497043,0.0,17.92025336954329,86.93916755252414,112.23374105669144,7.006007532485658,76.83034700817532,0.0,1010.4537658691406,0.0,-1722.9599609375,0.0,19.972726815276676,0.43610557591697824,2016-07-29T00:00:00.000+02:00,2.6068586574660406,5.2713609172238245,7.596911946932475
521,259.5733364952935,0.0,86.75934251149495,0.0,1016.5943285624186,0.0,1453.75,0.0,21.01110364993413,0.41978373234572547,58.97208333015442,103.729165772597,31.089638710021973,33.883389472961426,-0.02000000001862645,98.54291598002116,8.696249922116598,0.0,2.7937499582767487,511.88705982881436,-252.09416246414185,5.288750062386195,7.784166634082794,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.007550793137246122,2.584762813316451,0.0,7.477082500027286,0.6336197257041931,2.584762813316451,0.0,17.835745440589058,86.52917326821222,93.22244869007005,2.1418129064970546,80.63754616843329,0.0,1009.6832652621799,0.0,-1722.9599609375,0.0,19.174194302823807,0.47462235435119104,2016-07-30T00:00:00.000+02:00,2.5847842229737177,5.321269071764416,7.5871999429331884
522,238.3510858747694,0.0,75.1444751156701,0.0,1021.344541337755,0.0,1453.75,0.0,22.014592780007256,0.8204441177316161,42.3133327960968,108.05791695912679,31.03628126780192,33.84669701258341,0.22458332497626543,88.434583346049,7.554999987284343,0.0,2.8104166090488434,511.88705982881436,23.18208344777425,10.85916668176651,7.4037500222524,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.04178112611488258,2.5579146345456443,0.0,5.140108451350695,0.783886745882531,2.5579146345456443,0.0,17.717344959576923,85.95476298862033,83.83512644552522,2.5546568949810333,68.77513837814331,0.0,1014.2814831203884,0.0,-1722.9599609375,0.0,20.42466476228502,0.5860033944352634,2016-07-31T00:00:00.000+02:00,2.557955321338442,5.402915034029219,7.586818218231201
523,234.62217807769775,0.0,78.55912873480055,0.0,1023.1482128567166,0.0,1453.75,0.0,20.06990651289622,1.1451867750492966,68.60791714986165,106.993332862854,31.022830088933308,33.821163972218834,1.108333308948204,95.0991662343343,8.195833206176758,0.0,2.7983332872390747,511.88705982881436,22.74875005086263,25.75708345572154,7.125416696071625,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.02260866321254677,2.54163177145852,0.0,6.335493757699926,0.49755364490233156,2.54163177145852,0.0,17.63428689373864,85.55181222491794,112.77913214763005,0.5928088393504569,73.00533098644681,0.0,1016.2326388888889,0.0,-1722.9599609375,0.0,18.070880995856392,0.5015009906686222,2016-08-01T00:00:00.000+02:00,2.541798782017496,5.468207435475455,7.595658097002241
524,237.82552348242865,0.0,83.35302636358473,0.0,1022.3516108194987,0.0,1453.75,0.0,20.11783031622569,1.0255338013844773,64.43583313624065,107.55958366394043,31.032984733581543,33.79048506418864,1.0370833245882143,99.25958347320557,8.56125005086263,0.0,2.7574999928474426,511.88705982881436,22.698333263397217,38.14958381652832,7.9162500103314715,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.02522377128520424,2.516723041733106,0.0,6.333345200038618,0.4356384549690928,2.516723041733106,0.0,17.536061816745335,85.07527663972643,136.22196106115976,0.4415746220232298,76.76088211271498,0.0,1015.4130503336588,0.0,-1722.9599609375,0.0,18.110796206527287,0.42617192147170296,2016-08-02T00:00:00.000+02:00,2.5167575495110617,5.533606112003326,7.588426464133793
525,197.68076260884604,0.0,84.29110770755344,0.0,1019.8017684088813,0.0,1453.75,0.0,22.43505683210161,0.26299519799047427,81.2299993832906,108.79750029246013,31.049378554026287,33.74937868118286,0.9116666562234362,99.63750012715657,8.55833331743876,0.0,2.700000047683716,511.88705982881436,22.91250006357829,23.095833321412403,7.189999997615814,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.029592981325145554,2.485139810376697,0.0,5.189491363449229,0.5489709578040574,2.485139810376697,0.0,17.401517510414124,84.42254177729289,143.70248668061362,4.605059206382268,77.72438319524129,0.0,1012.8192270067003,0.0,-1722.9599609375,0.0,20.59324116177029,0.33258166157045504,2016-08-03T00:00:00.000+02:00,2.4851086023781033,5.633912762006124,7.586818218231201
526,221.22625960244073,0.0,89.39264281590779,0.0,1018.4494031270345,0.0,1453.75,0.0,22.665533595614964,1.0999831600262648,93.24708342552185,110.03833293914795,31.065077781677246,33.72049538294474,3.0695833517238498,97.2787496248881,8.377500077088675,0.0,2.6554167568683624,511.88705982881436,22.736250003178913,21.67916649580002,8.084999978542328,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.04143968450241826,2.4643408987257214,0.0,5.5322212579970556,0.6209695204678509,2.4643408987257214,0.0,17.311441090371872,83.98553869459364,123.48985609255033,0.9019407605907569,78.28248998853896,0.0,1011.3008850945366,0.0,-1722.9599609375,0.0,21.93435235818227,0.5217151409985187,2016-08-04T00:00:00.000+02:00,2.4643891950448356,5.704830232593748,7.586818218231201
527,215.55007105403476,0.0,81.71989769405789,0.0,1024.1894522772895,0.0,1453.75,0.0,21.201594147417282,1.0331945819450792,84.64166688919067,111.10541566212972,31.010175466537476,33.697259744008385,1.7958333559023838,97.82333342234294,8.446250041325888,0.0,2.6870833933353424,511.88705982881436,22.639166752497356,21.33083313703537,8.211666683355967,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.030531120137311518,2.446534350514412,0.0,5.0108438424973025,0.5886656812217552,2.446534350514412,0.0,17.2359133693907,83.61911837259929,141.26591425720187,1.2960305116656754,75.67097221480475,0.0,1017.308714972602,0.0,-1722.9599609375,0.0,19.490047176678974,0.3835822807612001,2016-08-05T00:00:00.000+02:00,2.4465381337536707,5.765631960497962,7.586818218231201
